jour,mois,annee,typologie,influence,nom_poll,valeur_poll
27,8,2025,Urbaine,Trafic,NO,32.4
28,8,2025,Urbaine,Trafic,NO,34.2
29,8,2025,Urbaine,Trafic,NO,35.5
30,5,2025,Urbaine,Fond,PM10,7.7
30,5,2025,Urbaine,Industrielle,PM10,12.3
30,5,2025,Urbaine,Industrielle,PM10,11.2
17,8,2025,Urbaine,Fond,NOX,5.2
18,8,2025,Urbaine,Fond,NOX,3.9
19,8,2025,Urbaine,Fond,NOX,4.7
20,8,2025,Urbaine,Fond,NOX,5.7
21,8,2025,Urbaine,Fond,NOX,5.1
22,8,2025,Urbaine,Fond,NOX,5.8
23,8,2025,Urbaine,Fond,NOX,8.0
24,8,2025,Urbaine,Fond,NOX,7.5
25,8,2025,Urbaine,Fond,NOX,9.4
26,8,2025,Urbaine,Fond,NOX,8.1
27,8,2025,Urbaine,Fond,NOX,6.1
30,8,2025,Urbaine,Trafic,NO,39.6
28,8,2025,Urbaine,Fond,NOX,3.7
31,8,2025,Urbaine,Trafic,NO,28.3
1,9,2025,Urbaine,Trafic,NO,41.0
29,8,2025,Urbaine,Fond,NOX,6.0
30,8,2025,Urbaine,Fond,NOX,4.4
31,8,2025,Urbaine,Fond,NOX,4.0
1,9,2025,Urbaine,Fond,NOX,2.7
2,9,2025,Urbaine,Fond,NOX,7.8
3,9,2025,Urbaine,Fond,NOX,6.8
4,9,2025,Urbaine,Fond,NOX,5.8
5,9,2025,Urbaine,Fond,NOX,6.0
6,9,2025,Urbaine,Fond,NOX,3.7
7,9,2025,Urbaine,Fond,NOX,2.7
8,9,2025,Urbaine,Fond,NOX,4.7
9,9,2025,Urbaine,Fond,NOX,4.2
10,9,2025,Urbaine,Fond,NOX,6.9
11,9,2025,Urbaine,Fond,NOX,4.0
12,9,2025,Urbaine,Fond,NOX,4.8
13,9,2025,Urbaine,Fond,NOX,6.7
14,9,2025,Urbaine,Fond,NOX,6.8
16,9,2025,Urbaine,Fond,NOX,3.5
17,9,2025,Urbaine,Fond,NOX,7.8
18,9,2025,Urbaine,Fond,NOX,8.2
19,9,2025,Urbaine,Fond,NOX,3.3
20,9,2025,Urbaine,Fond,NOX,2.4
21,9,2025,Urbaine,Fond,NOX,2.3
22,9,2025,Urbaine,Fond,NOX,3.6
23,9,2025,Urbaine,Fond,NOX,3.1
24,9,2025,Urbaine,Fond,NOX,4.7
25,9,2025,Urbaine,Fond,NOX,4.5
26,9,2025,Urbaine,Fond,NOX,8.6
27,9,2025,Urbaine,Fond,NOX,6.6
28,9,2025,Urbaine,Fond,NOX,7.2
29,9,2025,Urbaine,Fond,NOX,10.3
30,9,2025,Urbaine,Fond,NOX,9.0
1,10,2025,Urbaine,Fond,NOX,9.8
2,10,2025,Urbaine,Fond,NOX,10.6
3,10,2025,Urbaine,Fond,NOX,14.7
2,9,2025,Urbaine,Trafic,NO,45.2
3,9,2025,Urbaine,Trafic,NO,32.4
4,9,2025,Urbaine,Trafic,NO,41.0
5,9,2025,Urbaine,Trafic,NO,60.7
6,9,2025,Urbaine,Trafic,NO,18.2
30,5,2025,Urbaine,Fond,NO2,8.1
30,5,2025,Urbaine,Fond,NO2,8.1
30,5,2025,Urbaine,Fond,NO2,4.8
30,5,2025,Urbaine,Fond,NO2,9.0
30,5,2025,Urbaine,Trafic,NO2,38.1
23,9,2025,Urbaine,Fond,PM10,3.9
17,4,2025,Urbaine,Trafic,PM10,18.8
4,10,2025,Urbaine,Fond,NOX,5.0
5,10,2025,Urbaine,Fond,NOX,3.8
6,10,2025,Urbaine,Fond,NOX,9.9
7,10,2025,Urbaine,Fond,NOX,9.4
8,10,2025,Urbaine,Fond,NOX,11.7
9,10,2025,Urbaine,Fond,NOX,11.4
10,10,2025,Urbaine,Fond,NOX,10.0
11,10,2025,Urbaine,Fond,NOX,9.9
12,10,2025,Urbaine,Fond,NOX,7.2
13,10,2025,Urbaine,Fond,NOX,11.6
14,10,2025,Urbaine,Fond,NOX,11.1
15,10,2025,Urbaine,Fond,NOX,11.6
16,10,2025,Urbaine,Fond,NOX,11.8
17,10,2025,Urbaine,Fond,NOX,14.2
18,10,2025,Urbaine,Fond,NOX,8.1
19,10,2025,Urbaine,Fond,NOX,3.7
20,10,2025,Urbaine,Fond,NOX,8.5
21,10,2025,Urbaine,Fond,NOX,12.8
22,10,2025,Urbaine,Fond,NOX,8.4
23,10,2025,Urbaine,Fond,NOX,3.0
24,10,2025,Urbaine,Fond,NOX,7.0
25,10,2025,Urbaine,Fond,NOX,6.2
27,10,2025,Urbaine,Fond,NOX,3.7
28,10,2025,Urbaine,Fond,NOX,10.4
3,11,2025,Urbaine,Fond,NOX,7.3
5,11,2025,Urbaine,Fond,NOX,2.4
6,11,2025,Urbaine,Fond,NOX,8.6
7,11,2025,Urbaine,Fond,NOX,11.2
8,11,2025,Urbaine,Fond,NOX,5.6
9,11,2025,Urbaine,Fond,NOX,6.3
10,11,2025,Urbaine,Fond,NOX,19.1
12,11,2025,Urbaine,Fond,NOX,3.6
30,5,2025,Urbaine,Trafic,NO2,20.4
12,10,2025,Urbaine,Fond,NO2,13.1
30,5,2025,Urbaine,Fond,NO2,6.4
12,10,2025,Urbaine,Fond,NO2,8.6
12,10,2025,Urbaine,Fond,NO2,13.1
12,10,2025,Urbaine,Fond,NO2,7.1
23,9,2025,Urbaine,Fond,NO2,6.7
12,10,2025,Urbaine,Fond,NO2,13.3
12,10,2025,Urbaine,Trafic,NO2,48.7
30,5,2025,Urbaine,Trafic,NO2,55.7
23,9,2025,Urbaine,Trafic,PM2.5,4.0
30,5,2025,Urbaine,Trafic,NO2,49.9
23,9,2025,Urbaine,Trafic,NO2,19.0
30,5,2025,Urbaine,Fond,NO2,4.5
30,5,2025,Urbaine,Trafic,NO2,21.0
30,5,2025,Urbaine,Trafic,NO2,28.4
30,5,2025,Urbaine,Trafic,NO2,13.8
23,9,2025,Urbaine,Trafic,NO2,11.1
30,5,2025,Urbaine,Trafic,NO2,33.9
30,5,2025,Urbaine,Trafic,NO2,15.7
30,5,2025,Urbaine,Industrielle,SO2,0.8
30,5,2025,Urbaine,Industrielle,SO2,3.0
30,5,2025,Urbaine,Industrielle,H2S,0.6
30,5,2025,Urbaine,Industrielle,H2S,1.9
23,9,2025,Urbaine,Fond,NO,2.8
31,5,2025,Urbaine,Fond,PM10,18.3
30,5,2025,Urbaine,Fond,PM10,11.1
31,5,2025,Urbaine,Fond,PM10,17.7
13,11,2025,Urbaine,Fond,NOX,2.8
15,11,2025,Urbaine,Fond,NOX,9.4
16,11,2025,Urbaine,Fond,NOX,9.0
17,11,2025,Urbaine,Fond,NOX,9.3
18,11,2025,Urbaine,Fond,NOX,15.3
19,11,2025,Urbaine,Fond,NOX,16.8
21,11,2025,Urbaine,Fond,NOX,4.6
22,11,2025,Urbaine,Fond,NOX,12.6
23,11,2025,Urbaine,Fond,NOX,20.0
23,9,2025,Urbaine,Trafic,NO2,17.0
24,11,2025,Urbaine,Fond,NOX,14.2
25,11,2025,Urbaine,Fond,NOX,4.3
26,11,2025,Urbaine,Fond,NOX,5.3
12,10,2025,Urbaine,Fond,NO,5.7
27,11,2025,Urbaine,Fond,NOX,12.1
23,9,2025,Urbaine,Fond,NO2,4.4
7,9,2025,Urbaine,Trafic,NO,12.1
8,9,2025,Urbaine,Trafic,NO,43.8
9,9,2025,Urbaine,Trafic,NO,36.1
10,9,2025,Urbaine,Trafic,NO,34.7
11,9,2025,Urbaine,Trafic,NO,32.8
12,9,2025,Urbaine,Trafic,NO,49.0
31,5,2025,Urbaine,Fond,PM10,11.4
31,5,2025,Urbaine,Fond,PM10,16.4
31,5,2025,Urbaine,Fond,PM10,13.2
28,11,2025,Urbaine,Fond,NOX,24.6
29,11,2025,Urbaine,Fond,NOX,21.4
30,11,2025,Urbaine,Fond,NOX,12.4
1,12,2025,Urbaine,Fond,NOX,14.7
2,12,2025,Urbaine,Fond,NOX,9.9
3,12,2025,Urbaine,Fond,NOX,18.0
13,9,2025,Urbaine,Trafic,NO,50.8
5,12,2025,Urbaine,Fond,NOX,10.0
8,12,2025,Urbaine,Fond,NOX,13.1
9,12,2025,Urbaine,Fond,NOX,5.6
10,12,2025,Urbaine,Fond,NOX,13.7
11,12,2025,Urbaine,Fond,NOX,9.0
12,12,2025,Urbaine,Fond,NOX,4.9
13,12,2025,Urbaine,Fond,NOX,19.2
14,12,2025,Urbaine,Fond,NOX,9.3
14,9,2025,Urbaine,Trafic,NO,41.0
15,12,2025,Urbaine,Fond,NOX,3.8
16,12,2025,Urbaine,Fond,NOX,10.0
17,12,2025,Urbaine,Fond,NOX,17.4
18,12,2025,Urbaine,Fond,NOX,4.6
19,12,2025,Urbaine,Fond,NOX,8.9
21,12,2025,Urbaine,Fond,NOX,2.4
22,12,2025,Urbaine,Fond,NOX,7.6
23,12,2025,Urbaine,Fond,NOX,12.0
24,12,2025,Urbaine,Fond,NOX,6.2
25,12,2025,Urbaine,Fond,NOX,14.0
26,12,2025,Urbaine,Fond,NOX,10.0
27,12,2025,Urbaine,Fond,NOX,7.5
28,12,2025,Urbaine,Fond,NOX,10.8
29,12,2025,Urbaine,Fond,NOX,19.5
30,12,2025,Urbaine,Fond,NOX,8.5
31,12,2025,Urbaine,Fond,NOX,14.6
1,1,2026,Urbaine,Fond,NOX,10.7
2,1,2026,Urbaine,Fond,NOX,17.0
3,1,2026,Urbaine,Fond,NOX,9.0
4,1,2025,Urbaine,Trafic,NOX,91.0
5,1,2025,Urbaine,Trafic,NOX,50.6
15,9,2025,Urbaine,Trafic,NO,50.7
6,1,2025,Urbaine,Trafic,NOX,99.3
7,1,2025,Urbaine,Trafic,NOX,99.9
8,1,2025,Urbaine,Trafic,NOX,167.2
9,1,2025,Urbaine,Trafic,NOX,95.7
10,1,2025,Urbaine,Trafic,NOX,84.8
11,1,2025,Urbaine,Trafic,NOX,22.6
12,1,2025,Urbaine,Trafic,NOX,21.3
13,1,2025,Urbaine,Trafic,NOX,94.3
14,1,2025,Urbaine,Trafic,NOX,186.3
15,1,2025,Urbaine,Trafic,NOX,205.4
16,1,2025,Urbaine,Trafic,NOX,129.8
17,1,2025,Urbaine,Trafic,NOX,217.5
18,1,2025,Urbaine,Trafic,NOX,174.4
19,1,2025,Urbaine,Trafic,NOX,134.5
20,1,2025,Urbaine,Trafic,NOX,168.8
16,9,2025,Urbaine,Trafic,NO,44.7
17,9,2025,Urbaine,Trafic,NO,74.2
18,9,2025,Urbaine,Trafic,NO,51.4
31,5,2025,Urbaine,Fond,NO2,7.2
31,5,2025,Urbaine,Fond,NO2,7.4
31,5,2025,Urbaine,Fond,NO2,7.2
31,5,2025,Urbaine,Fond,NO2,4.8
31,5,2025,Urbaine,Fond,NO2,6.7
31,5,2025,Urbaine,Trafic,NO2,45.4
31,5,2025,Urbaine,Trafic,NO2,47.8
31,5,2025,Urbaine,Trafic,NO2,50.1
31,5,2025,Urbaine,Fond,NO2,4.7
31,5,2025,Urbaine,Trafic,NO2,19.2
31,5,2025,Urbaine,Trafic,NO2,25.0
31,5,2025,Urbaine,Trafic,NO2,11.4
24,9,2025,Urbaine,Fond,PM10,7.0
24,9,2025,Urbaine,Fond,PM10,6.4
18,4,2025,Urbaine,Trafic,PM10,27.2
21,1,2025,Urbaine,Trafic,NOX,103.4
22,1,2025,Urbaine,Trafic,NOX,124.8
23,1,2025,Urbaine,Trafic,NOX,78.2
24,1,2025,Urbaine,Trafic,NOX,109.2
25,1,2025,Urbaine,Trafic,NOX,55.6
26,1,2025,Urbaine,Trafic,NOX,51.8
27,1,2025,Urbaine,Trafic,NOX,101.7
28,1,2025,Urbaine,Trafic,NOX,91.7
29,1,2025,Urbaine,Trafic,NOX,143.9
30,1,2025,Urbaine,Trafic,NOX,96.0
31,1,2025,Urbaine,Trafic,NOX,61.1
1,2,2025,Urbaine,Trafic,NOX,129.0
2,2,2025,Urbaine,Trafic,NOX,111.4
31,5,2025,Urbaine,Trafic,NO2,16.4
12,10,2025,Urbaine,Trafic,NO2,56.6
12,10,2025,Urbaine,Trafic,NO2,48.0
12,10,2025,Urbaine,Fond,NO2,8.5
12,10,2025,Urbaine,Trafic,NO2,26.3
31,5,2025,Urbaine,Industrielle,SO2,0.4
31,5,2025,Urbaine,Industrielle,SO2,3.2
31,5,2025,Urbaine,Industrielle,H2S,0.1
31,5,2025,Urbaine,Industrielle,H2S,2.5
24,9,2025,Urbaine,Trafic,PM10,8.0
24,9,2025,Urbaine,Fond,PM10,4.9
24,9,2025,Urbaine,Fond,PM10,4.8
24,9,2025,Urbaine,Industrielle,PM10,8.8
24,9,2025,Urbaine,Industrielle,PM10,8.8
24,9,2025,Urbaine,Fond,PM10,4.7
24,9,2025,Urbaine,Trafic,PM10,6.4
24,9,2025,Urbaine,Fond,PM10,5.0
24,9,2025,Urbaine,Trafic,PM10,15.9
3,2,2025,Urbaine,Trafic,NOX,207.0
4,2,2025,Urbaine,Trafic,NOX,180.9
5,2,2025,Urbaine,Trafic,NOX,208.8
6,2,2025,Urbaine,Trafic,NOX,164.7
7,2,2025,Urbaine,Trafic,NOX,124.2
8,2,2025,Urbaine,Trafic,NOX,81.5
9,2,2025,Urbaine,Trafic,NOX,85.1
12,2,2025,Urbaine,Trafic,NOX,106.4
13,2,2025,Urbaine,Trafic,NOX,107.5
14,2,2025,Urbaine,Trafic,NOX,94.3
15,2,2025,Urbaine,Trafic,NOX,79.2
19,9,2025,Urbaine,Trafic,NO,20.2
20,9,2025,Urbaine,Trafic,NO,15.5
21,9,2025,Urbaine,Trafic,NO,34.6
22,9,2025,Urbaine,Trafic,NO,43.1
23,9,2025,Urbaine,Trafic,NO,51.0
31,5,2025,Urbaine,Trafic,PM10,21.3
19,4,2025,Urbaine,Trafic,PM10,29.2
20,4,2025,Urbaine,Trafic,PM10,17.4
16,2,2025,Urbaine,Trafic,NOX,139.5
17,2,2025,Urbaine,Trafic,NOX,96.3
18,2,2025,Urbaine,Trafic,NOX,82.8
19,2,2025,Urbaine,Trafic,NOX,71.7
20,2,2025,Urbaine,Trafic,NOX,91.9
21,2,2025,Urbaine,Trafic,NOX,39.8
22,2,2025,Urbaine,Trafic,NOX,51.5
23,2,2025,Urbaine,Trafic,NOX,95.6
24,2,2025,Urbaine,Trafic,NOX,120.7
25,2,2025,Urbaine,Trafic,NOX,30.5
26,2,2025,Urbaine,Trafic,NOX,54.9
27,2,2025,Urbaine,Trafic,NOX,132.4
28,2,2025,Urbaine,Trafic,NOX,133.2
1,3,2025,Urbaine,Trafic,NOX,52.6
2,3,2025,Urbaine,Trafic,NOX,64.3
3,3,2025,Urbaine,Trafic,NOX,100.8
4,3,2025,Urbaine,Trafic,NOX,122.5
5,3,2025,Urbaine,Trafic,NOX,102.6
6,3,2025,Urbaine,Trafic,NOX,40.0
7,3,2025,Urbaine,Trafic,NOX,40.8
8,3,2025,Urbaine,Trafic,NOX,15.7
9,3,2025,Urbaine,Trafic,NOX,32.9
10,3,2025,Urbaine,Trafic,NOX,115.8
11,3,2025,Urbaine,Trafic,NOX,137.6
12,3,2025,Urbaine,Trafic,NOX,36.2
13,3,2025,Urbaine,Trafic,NOX,57.6
14,3,2025,Urbaine,Trafic,NOX,37.5
15,3,2025,Urbaine,Trafic,NOX,39.5
16,3,2025,Urbaine,Trafic,NOX,101.6
17,3,2025,Urbaine,Trafic,NOX,126.8
18,3,2025,Urbaine,Trafic,NOX,62.8
24,9,2025,Urbaine,Trafic,NO,42.7
19,3,2025,Urbaine,Trafic,NOX,31.6
20,3,2025,Urbaine,Trafic,NOX,30.8
25,3,2025,Urbaine,Trafic,NOX,25.9
26,3,2025,Urbaine,Trafic,NOX,24.2
27,3,2025,Urbaine,Trafic,NOX,25.9
28,3,2025,Urbaine,Trafic,NOX,20.5
29,3,2025,Urbaine,Trafic,NOX,18.4
30,3,2025,Urbaine,Trafic,NOX,20.0
31,3,2025,Urbaine,Trafic,NOX,61.8
1,4,2025,Urbaine,Trafic,NOX,94.0
2,4,2025,Urbaine,Trafic,NOX,35.7
3,4,2025,Urbaine,Trafic,NOX,39.2
4,4,2025,Urbaine,Trafic,NOX,39.4
5,4,2025,Urbaine,Trafic,NOX,58.2
6,4,2025,Urbaine,Trafic,NOX,15.1
7,4,2025,Urbaine,Trafic,NOX,49.8
8,4,2025,Urbaine,Trafic,NOX,117.5
9,4,2025,Urbaine,Trafic,NOX,57.5
10,4,2025,Urbaine,Trafic,NOX,81.8
11,4,2025,Urbaine,Trafic,NOX,72.6
25,9,2025,Urbaine,Trafic,NO,48.9
26,9,2025,Urbaine,Trafic,NO,64.0
27,9,2025,Urbaine,Trafic,NO,32.7
28,9,2025,Urbaine,Trafic,NO,32.8
29,9,2025,Urbaine,Trafic,NO,48.7
24,9,2025,Urbaine,Trafic,PM2.5,2.4
24,9,2025,Urbaine,Fond,NOX,9.4
30,9,2025,Urbaine,Trafic,NO,44.0
11,3,2025,Urbaine,Trafic,PM10,7.0
12,3,2025,Urbaine,Trafic,PM10,10.4
15,3,2025,Urbaine,Trafic,PM10,9.8
12,5,2025,Urbaine,Trafic,PM10,12.8
15,5,2025,Urbaine,Trafic,PM10,24.8
25,5,2025,Urbaine,Trafic,PM10,12.5
27,5,2025,Urbaine,Trafic,PM10,15.5
30,5,2025,Urbaine,Trafic,PM10,15.0
31,5,2025,Urbaine,Trafic,PM10,17.2
12,3,2025,Urbaine,Fond,PM10,8.6
12,4,2025,Urbaine,Trafic,NOX,46.3
18,11,2024,Urbaine,Trafic,PM10,9.2
22,2,2025,Urbaine,Trafic,PM10,16.2
23,2,2025,Urbaine,Trafic,PM10,12.3
24,2,2025,Urbaine,Trafic,PM10,24.2
25,2,2025,Urbaine,Trafic,PM10,17.5
8,9,2024,Urbaine,Trafic,PM10,25.0
10,3,2025,Urbaine,Trafic,PM10,11.6
23,3,2025,Urbaine,Trafic,PM10,6.0
24,3,2025,Urbaine,Trafic,PM10,9.5
12,7,2024,Urbaine,Trafic,PM10,11.8
1,10,2025,Urbaine,Trafic,NO,58.8
2,10,2025,Urbaine,Trafic,NO,69.4
3,10,2025,Urbaine,Trafic,NO,62.2
4,10,2025,Urbaine,Trafic,NO,32.7
5,10,2025,Urbaine,Trafic,NO,49.7
21,4,2025,Urbaine,Trafic,PM10,15.6
22,4,2025,Urbaine,Trafic,PM10,20.5
23,4,2025,Urbaine,Trafic,PM10,16.3
24,4,2025,Urbaine,Trafic,PM10,18.4
25,4,2025,Urbaine,Trafic,PM10,23.6
13,4,2025,Urbaine,Trafic,NOX,39.0
14,4,2025,Urbaine,Trafic,NOX,68.7
15,4,2025,Urbaine,Trafic,NOX,33.8
16,4,2025,Urbaine,Trafic,NOX,39.7
17,4,2025,Urbaine,Trafic,NOX,49.2
18,4,2025,Urbaine,Trafic,NOX,76.5
19,4,2025,Urbaine,Trafic,NOX,53.0
20,4,2025,Urbaine,Trafic,NOX,39.2
7,5,2025,Urbaine,Trafic,NOX,40.8
3,5,2025,Urbaine,Trafic,PM10,31.4
4,5,2025,Urbaine,Trafic,PM10,18.2
8,5,2025,Urbaine,Trafic,NOX,42.1
9,5,2025,Urbaine,Trafic,NOX,56.7
10,5,2025,Urbaine,Trafic,NOX,27.2
11,5,2025,Urbaine,Trafic,NOX,35.1
12,5,2025,Urbaine,Trafic,NOX,54.1
13,5,2025,Urbaine,Trafic,NOX,67.0
24,9,2025,Urbaine,Fond,NO2,6.8
24,9,2025,Urbaine,Fond,NO2,4.5
24,9,2025,Urbaine,Fond,NO2,7.3
24,9,2025,Urbaine,Fond,NO,3.2
24,9,2025,Urbaine,Fond,NO2,5.0
24,9,2025,Urbaine,Fond,NO2,8.2
24,9,2025,Urbaine,Trafic,NO2,40.6
26,4,2025,Urbaine,Trafic,PM10,22.2
27,4,2025,Urbaine,Trafic,PM10,12.6
28,4,2025,Urbaine,Trafic,PM10,22.4
29,4,2025,Urbaine,Trafic,PM10,29.3
5,6,2024,Urbaine,Fond,NOX,14.8
6,6,2024,Urbaine,Fond,NOX,7.9
7,6,2024,Urbaine,Fond,NOX,9.4
30,4,2025,Urbaine,Trafic,PM10,31.4
8,6,2024,Urbaine,Fond,NOX,7.8
1,5,2025,Urbaine,Trafic,PM10,26.3
2,5,2025,Urbaine,Trafic,PM10,34.9
14,5,2025,Urbaine,Trafic,NOX,72.4
15,5,2025,Urbaine,Trafic,NOX,25.0
16,5,2025,Urbaine,Trafic,NOX,29.3
17,5,2025,Urbaine,Trafic,NOX,45.8
18,5,2025,Urbaine,Trafic,NOX,40.4
19,5,2025,Urbaine,Trafic,NOX,49.5
29,6,2024,Urbaine,Fond,NOX,4.6
22,6,2024,Urbaine,Fond,NOX,5.1
15,6,2024,Urbaine,Fond,NOX,6.2
9,6,2024,Urbaine,Fond,NOX,5.7
10,6,2024,Urbaine,Fond,NOX,5.7
13,6,2024,Urbaine,Fond,NOX,13.1
14,6,2024,Urbaine,Fond,NOX,13.1
16,6,2024,Urbaine,Fond,NOX,8.0
19,6,2024,Urbaine,Fond,NOX,8.3
20,6,2024,Urbaine,Fond,NOX,9.3
23,6,2024,Urbaine,Fond,NOX,5.5
24,6,2024,Urbaine,Fond,NOX,11.8
25,6,2024,Urbaine,Fond,NOX,13.2
26,6,2024,Urbaine,Fond,NOX,6.9
27,6,2024,Urbaine,Fond,NOX,12.0
30,6,2024,Urbaine,Fond,NOX,5.7
1,7,2024,Urbaine,Fond,NOX,6.0
4,7,2024,Urbaine,Fond,NOX,7.2
5,7,2024,Urbaine,Fond,NOX,9.3
24,9,2025,Urbaine,Trafic,NO2,14.2
17,10,2025,Urbaine,Fond,NO2,19.2
17,10,2025,Urbaine,Fond,NO2,15.5
17,10,2025,Urbaine,Fond,NO2,18.2
17,10,2025,Urbaine,Fond,NO2,13.8
17,10,2025,Urbaine,Fond,NO2,19.5
17,10,2025,Urbaine,Trafic,NO2,62.0
24,9,2025,Urbaine,Trafic,NO2,7.8
12,10,2025,Urbaine,Trafic,NO2,32.7
24,9,2025,Urbaine,Trafic,NO2,8.5
12,10,2025,Urbaine,Trafic,NO2,14.1
24,9,2025,Urbaine,Trafic,NO2,25.0
12,10,2025,Urbaine,Trafic,NO2,36.0
24,9,2025,Urbaine,Trafic,NO2,16.1
12,10,2025,Urbaine,Trafic,NO2,11.7
12,10,2025,Urbaine,Trafic,NO2,39.2
5,5,2025,Urbaine,Trafic,PM10,17.0
6,5,2025,Urbaine,Trafic,PM10,21.3
7,5,2025,Urbaine,Trafic,PM10,18.3
8,5,2025,Urbaine,Trafic,PM10,23.3
9,5,2025,Urbaine,Trafic,PM10,22.6
10,5,2025,Urbaine,Trafic,PM10,22.6
19,7,2024,Urbaine,Fond,NOX,9.7
4,8,2024,Urbaine,Fond,NOX,4.8
5,8,2024,Urbaine,Fond,NOX,10.1
6,8,2024,Urbaine,Fond,NOX,6.0
9,8,2024,Urbaine,Fond,NOX,9.3
11,5,2025,Urbaine,Trafic,PM10,16.3
12,5,2025,Urbaine,Trafic,PM10,16.6
13,5,2025,Urbaine,Trafic,PM10,25.3
14,5,2025,Urbaine,Trafic,PM10,21.8
20,5,2025,Urbaine,Trafic,NOX,22.8
21,5,2025,Urbaine,Trafic,NOX,28.0
17,10,2025,Urbaine,Fond,NO,6.5
22,5,2025,Urbaine,Trafic,NOX,28.2
23,5,2025,Urbaine,Trafic,NOX,30.5
24,5,2025,Urbaine,Trafic,NOX,30.1
25,5,2025,Urbaine,Trafic,NOX,31.0
26,5,2025,Urbaine,Trafic,NOX,34.5
18,8,2024,Urbaine,Fond,NOX,3.1
3,8,2024,Urbaine,Fond,NOX,3.4
1,8,2024,Urbaine,Fond,NOX,5.3
2,8,2024,Urbaine,Fond,NOX,5.0
16,7,2024,Urbaine,Fond,NOX,4.8
7,7,2024,Urbaine,Fond,NOX,8.6
8,7,2024,Urbaine,Fond,NOX,13.4
9,7,2024,Urbaine,Fond,NOX,6.4
18,7,2024,Urbaine,Fond,NOX,10.7
24,9,2025,Urbaine,Fond,NO2,4.3
12,10,2025,Urbaine,Fond,NO2,13.7
5,6,2024,Urbaine,Fond,NOX,10.3
6,6,2024,Urbaine,Fond,NOX,9.3
7,6,2024,Urbaine,Fond,NOX,8.1
15,6,2024,Urbaine,Fond,NOX,4.7
8,6,2024,Urbaine,Fond,NOX,6.5
25,9,2025,Urbaine,Fond,PM10,8.5
25,9,2025,Urbaine,Fond,PM10,7.5
25,9,2025,Urbaine,Fond,PM10,8.2
25,9,2025,Urbaine,Fond,PM10,5.5
25,9,2025,Urbaine,Industrielle,PM10,7.8
25,9,2025,Urbaine,Industrielle,PM10,9.4
25,9,2025,Urbaine,Fond,PM10,7.2
25,9,2025,Urbaine,Trafic,PM10,8.0
25,9,2025,Urbaine,Fond,PM10,6.8
25,9,2025,Urbaine,Trafic,PM10,19.1
25,9,2025,Urbaine,Fond,PM10,7.0
25,9,2025,Urbaine,Fond,PM10,6.5
25,9,2025,Urbaine,Fond,PM10,4.7
25,9,2025,Urbaine,Fond,PM10,7.5
25,9,2025,Urbaine,Fond,PM10,4.3
25,9,2025,Urbaine,Fond,PM10,7.0
25,9,2025,Urbaine,Trafic,PM10,14.4
25,9,2025,Urbaine,Fond,PM10,8.2
15,5,2025,Urbaine,Trafic,PM10,24.0
16,5,2025,Urbaine,Trafic,PM10,28.2
17,5,2025,Urbaine,Trafic,PM10,25.0
18,5,2025,Urbaine,Trafic,PM10,25.9
9,6,2024,Urbaine,Fond,NOX,5.3
10,6,2024,Urbaine,Fond,NOX,3.9
13,6,2024,Urbaine,Fond,NOX,9.0
14,6,2024,Urbaine,Fond,NOX,7.9
16,6,2024,Urbaine,Fond,NOX,6.3
17,6,2024,Urbaine,Fond,NOX,7.9
6,10,2025,Urbaine,Trafic,NO,84.2
7,10,2025,Urbaine,Trafic,NO,93.2
8,10,2025,Urbaine,Trafic,NO,60.8
9,10,2025,Urbaine,Trafic,NO,50.4
21,5,2025,Urbaine,Trafic,PM10,25.1
22,5,2025,Urbaine,Trafic,PM10,15.8
23,5,2025,Urbaine,Trafic,PM10,19.5
24,5,2025,Urbaine,Trafic,PM10,19.1
27,5,2025,Urbaine,Trafic,NOX,45.6
28,5,2025,Urbaine,Trafic,NOX,55.5
29,5,2025,Urbaine,Trafic,NOX,42.1
30,5,2025,Urbaine,Trafic,NOX,71.1
31,5,2025,Urbaine,Trafic,NOX,38.9
1,6,2025,Urbaine,Trafic,NOX,22.3
2,6,2025,Urbaine,Trafic,NOX,70.5
3,6,2025,Urbaine,Trafic,NOX,52.4
4,6,2025,Urbaine,Trafic,NOX,43.1
5,6,2025,Urbaine,Trafic,NOX,57.3
6,6,2025,Urbaine,Trafic,NOX,58.1
7,6,2025,Urbaine,Trafic,NOX,27.9
8,6,2025,Urbaine,Trafic,NOX,32.3
9,6,2025,Urbaine,Trafic,NOX,55.1
10,6,2025,Urbaine,Trafic,NOX,102.8
18,7,2025,Urbaine,Trafic,NOX,30.6
19,7,2025,Urbaine,Trafic,NOX,48.4
20,7,2025,Urbaine,Trafic,NOX,26.2
21,7,2025,Urbaine,Trafic,NOX,24.1
22,7,2025,Urbaine,Trafic,NOX,45.5
23,7,2025,Urbaine,Trafic,NOX,36.3
24,7,2025,Urbaine,Trafic,NOX,28.3
25,7,2025,Urbaine,Trafic,NOX,27.4
26,7,2025,Urbaine,Trafic,NOX,21.0
27,7,2025,Urbaine,Trafic,NOX,15.9
28,7,2025,Urbaine,Trafic,NOX,26.5
29,7,2025,Urbaine,Trafic,NOX,24.3
30,7,2025,Urbaine,Trafic,NOX,26.9
31,7,2025,Urbaine,Trafic,NOX,28.5
1,8,2025,Urbaine,Trafic,NOX,28.0
2,8,2025,Urbaine,Trafic,NOX,23.8
